txn_id,date,category,amount
t8962,2025-05-06,retail,47.75
t1320,2025-09-12,retail,38.25
t9084,2025-04-13,food,36.71
a96,2025-01-28,retail,1199.52
t5163,2025-08-04,food,43.79
t8725,2025-02-11,gas,70.52
t10114,2025-06-23,food,19.54
t8960,2025-01-02,food,25.24
t1136,2025-02-07,gas,37.82
t4530,2025-02-09,food,36.6
t3476,2025-04-30,gas,72.67
t3506,2025-07-28,food,28.58
t4750,2025-02-26,other,97.97
t2478,2025-03-03,gas,85.49
t7943,2025-02-04,travel,549.84
t8159,2025-09-13,retail,101.54
t7087,2025-06-23,utilities,132.57
t8843,2025-07-06,retail,145.38
t9312,2025-01-22,food,26.52
t4502,2025-09-05,retail,97.94
t7966,2025-04-23,food,17.99
a79,2025-03-21,retail,749.21
t6337,2025-05-24,other,52.57
t8780,2025-04-18,other,35.14
t6983,2025-04-20,food,23.52
t7232,2025-01-24,other,89.16
t8953,2025-06-19,food,19.28
t1875,2025-02-07,gas,45.36
t10207,2025-09-06,utilities,98.85
t8279,2025-10-02,utilities,45.58
t11324,2025-09-11,retail,103.24
t5097,2025-01-28,retail,108.57
t2905,2025-05-10,food,27.75
t571,2025-02-14,food,21.95
t1449,2025-05-31,gas,68.74
t3415,2025-07-06,utilities,55.15
t9680,2025-08-04,food,29.02
t940,2025-05-19,gas,74.95
t9316,2025-06-05,other,62.15
t8776,2025-07-22,food,15.7
t8028,2025-08-02,food,17.29
t10025,2025-06-23,entertainment,50.28
t5842,2025-09-03,gas,36.35
t6838,2025-05-22,retail,112.39
t8751,2025-07-30,other,109.97
t3227,2025-03-31,gas,65.49
t11690,2025-05-08,food,39.79
t6333,2025-10-09,retail,55.34
t3979,2025-04-06,retail,86.78
t4384,2025-03-08,gas,57.71
t5835,2025-04-17,other,2.5
t9495,2025-01-11,retail,149.27
t9190,2025-05-25,entertainment,79.03
t3540,2025-08-13,other,79.53
t8498,2025-09-02,gas,42.74
t10743,2025-01-14,travel,453.54
t10663,2025-07-30,food,31.33
t10913,2025-06-20,retail,129.59
t5682,2025-05-10,gas,59.83
t2828,2025-03-11,utilities,120.08
t5781,2025-03-14,other,70.1
t3635,2025-08-05,retail,6.82
t4997,2025-10-03,entertainment,55.02
t1339,2025-07-17,gas,57.65
t3263,2025-06-12,utilities,167.93
t8675,2025-03-09,food,8.0
t6839,2025-06-25,food,19.67
t5090,2025-02-23,retail,69.99
t5742,2025-09-23,travel,402.84
t651,2025-02-22,retail,37.47
t6040,2025-02-16,travel,923.84
t2903,2025-04-26,gas,72.03
t2259,2025-02-22,entertainment,76.33
a115,2025-10-27,other,1194.48
t5396,2025-06-15,entertainment,146.35
t7083,2025-02-10,other,110.27
t11751,2025-03-26,retail,107.4
t9523,2025-06-22,other,43.06
t3522,2025-08-05,other,73.2
t2731,2025-03-08,food,13.58
t7958,2025-09-12,gas,22.46
t4479,2025-03-17,entertainment,71.55
t5661,2025-04-27,travel,404.17
t1597,2025-06-30,utilities,139.39
t68,2025-03-29,retail,103.06
t2585,2025-03-11,food,26.82
t11000,2025-04-15,other,30.45
t6282,2025-01-29,retail,141.59
t3197,2025-01-11,other,70.43
t11239,2025-04-22,food,55.28
t5328,2025-05-05,utilities,179.27
t9513,2025-07-03,food,18.64
t9609,2025-05-04,food,40.75
t1259,2025-08-10,food,33.73
t7657,2025-10-09,food,29.37
t6351,2025-01-10,retail,148.24
t10214,2025-03-23,travel,614.11
t7524,2025-10-10,gas,45.77
t992,2025-10-13,entertainment,50.29
t3505,2025-06-21,entertainment,44.41
t114,2025-09-08,food,30.94
t920,2025-01-10,food,32.34
t2510,2025-08-12,gas,69.8
t11283,2025-08-23,entertainment,70.19
t166,2025-01-02,food,8.06
t6742,2025-06-24,entertainment,79.1
t7634,2025-05-02,retail,88.5
t10244,2025-08-16,entertainment,65.96
t8676,2025-07-12,food,28.37
t4604,2025-03-28,food,17.7
t8836,2025-10-08,utilities,84.09
t10197,2025-09-03,other,55.76
t950,2025-10-25,food,20.1
t4595,2025-08-13,gas,43.48
t9799,2025-08-11,food,25.4
t3771,2025-03-13,food,16.14
t2507,2025-01-21,retail,116.6
t5108,2025-09-06,food,6.69
t2851,2025-05-02,other,80.93
t6001,2025-03-23,other,112.68
t8743,2025-07-12,entertainment,101.39
a214,2025-03-24,food,257.62
t7774,2025-10-21,retail,74.37
t9971,2025-06-05,food,10.84
t4447,2025-04-12,retail,180.34
t5795,2025-02-17,entertainment,72.66
t10412,2025-10-03,entertainment,51.02
t4461,2025-08-04,retail,93.91
t8970,2025-08-17,food,4.0
t2506,2025-06-29,food,15.39
t9085,2025-05-25,food,26.23
t6624,2025-09-20,entertainment,110.27
t1115,2025-05-23,food,22.86
t6943,2025-06-23,utilities,107.05
t10063,2025-05-06,gas,47.74
t299,2025-07-01,utilities,132.62
t1676,2025-03-07,travel,691.15
t3348,2025-04-07,gas,80.75
t6171,2025-01-09,food,35.49
t2736,2025-05-24,entertainment,114.09
t5670,2025-08-31,retail,77.93
t9591,2025-07-22,retail,121.32
t4989,2025-09-29,entertainment,68.66
t11133,2025-04-05,entertainment,116.53
t2379,2025-10-08,gas,74.9
t7432,2025-05-23,retail,166.99
t7426,2025-07-12,retail,117.02
t8350,2025-05-11,travel,385.78
t4326,2025-05-09,retail,77.15
t4173,2025-02-09,food,27.98
t9221,2025-01-12,food,17.32
t4551,2025-01-23,gas,49.33
t11606,2025-05-12,retail,118.14
t8611,2025-04-05,retail,135.57
t9602,2025-01-17,food,39.39
t2104,2025-07-09,other,91.47
t5337,2025-03-28,food,33.94
t8301,2025-06-23,retail,67.52
t3760,2025-04-18,other,75.36
t9372,2025-05-10,food,24.78
t1838,2025-04-08,food,28.25
t9641,2025-10-16,retail,146.44
t9966,2025-03-16,food,22.89
a25,2025-02-22,other,1187.78
t5711,2025-03-20,retail,5.0
t608,2025-01-21,retail,120.33
t4501,2025-09-19,food,43.51
t7037,2025-02-26,retail,72.9
t1094,2025-06-07,utilities,91.21
t7862,2025-04-28,entertainment,86.6
t6719,2025-10-15,food,24.61
t8635,2025-10-23,food,43.11
t10747,2025-09-20,gas,19.47
t4488,2025-04-13,utilities,106.73
t161,2025-07-06,food,27.78
t204,2025-01-05,entertainment,23.89
t6484,2025-09-03,food,30.84
t3941,2025-05-01,entertainment,31.03
t8365,2025-04-19,gas,47.86
t6104,2025-08-13,food,27.73
t4934,2025-09-08,utilities,80.34
t2935,2025-08-13,food,14.82
t1815,2025-10-03,food,19.56
t7648,2025-08-23,retail,132.25
t2436,2025-07-12,retail,115.69
t1231,2025-08-02,utilities,74.67
t11323,2025-04-27,travel,368.34
t11680,2025-02-11,retail,77.16
t3047,2025-05-02,utilities,32.25
t5706,2025-09-27,entertainment,84.38
t11586,2025-09-10,utilities,82.94
t2916,2025-02-12,food,29.63
t10882,2025-06-08,retail,205.69
t7546,2025-04-10,gas,44.0
t3989,2025-07-12,food,34.32
t4252,2025-07-03,entertainment,73.35
t6112,2025-08-29,food,27.42
t6829,2025-02-22,entertainment,67.28
t9257,2025-01-19,retail,95.78
t8077,2025-02-28,other,144.18
t6205,2025-09-14,entertainment,54.32
t3294,2025-07-27,utilities,20.83
t4035,2025-04-05,utilities,34.03
t2726,2025-02-02,food,22.76
t4291,2025-10-07,retail,165.62
t4335,2025-06-09,other,24.73
t2553,2025-01-03,utilities,185.48
t3878,2025-02-24,retail,85.29
t6206,2025-07-09,retail,80.11
t8533,2025-04-01,utilities,148.04
t8152,2025-01-14,food,32.88
t6880,2025-10-05,entertainment,115.96
t7486,2025-03-07,food,24.46
t4754,2025-05-02,entertainment,12.29
t4887,2025-02-16,utilities,152.29
t858,2025-05-08,travel,497.85
t371,2025-07-05,food,16.54
t6540,2025-06-25,retail,5.0
t10035,2025-01-19,other,93.07
t2562,2025-10-14,travel,401.44
t3802,2025-04-08,retail,92.63
t2641,2025-09-23,retail,164.43
t5456,2025-06-06,travel,935.1
t11117,2025-07-10,gas,48.23
t4491,2025-06-20,gas,81.99
t2348,2025-08-28,entertainment,22.72
t650,2025-08-07,entertainment,96.15
t6860,2025-09-11,retail,145.06
t2782,2025-10-24,other,123.63
t8185,2025-06-29,other,75.07
t10242,2025-08-30,other,95.57
t10410,2025-09-08,food,24.3
t11517,2025-02-08,entertainment,54.27
t7208,2025-02-17,entertainment,56.05
t5945,2025-04-10,other,61.89
t8244,2025-06-30,retail,112.33
t616,2025-03-12,entertainment,45.34
t10120,2025-03-21,food,12.22
t2576,2025-08-20,food,32.26
t54,2025-06-27,food,12.9
a139,2025-05-30,travel,4988.87
t3341,2025-06-18,retail,85.01
t10034,2025-07-08,food,22.73
t1706,2025-07-26,retail,130.68
t10861,2025-05-07,gas,69.42
t7992,2025-08-13,travel,431.97
t7916,2025-07-14,retail,123.44
t1494,2025-06-03,gas,64.83
t5877,2025-10-26,retail,168.93
a195,2025-10-16,travel,7301.25
t8160,2025-01-20,other,24.52
t804,2025-09-01,gas,50.59
t4954,2025-01-25,food,27.59
t7744,2025-03-04,food,25.13
t1813,2025-09-05,gas,54.79
t9149,2025-04-14,utilities,126.21
t991,2025-08-20,food,22.26
t2775,2025-08-13,retail,114.77
t9429,2025-03-28,entertainment,66.4
t2449,2025-10-25,gas,80.2
t3514,2025-03-04,food,27.79
t7934,2025-03-22,utilities,61.81
t10066,2025-10-06,entertainment,31.43
t220,2025-06-25,retail,67.64
t8154,2025-10-26,retail,69.39
t1289,2025-05-05,other,108.79
t3164,2025-09-26,other,21.32
t4679,2025-08-25,retail,53.03
t2619,2025-02-24,retail,186.77
t3613,2025-08-26,gas,28.28
t44,2025-09-28,retail,22.95
t9600,2025-06-26,other,106.72
t8920,2025-10-24,utilities,169.06
t8775,2025-01-11,food,45.78
t3793,2025-05-14,utilities,102.49
t3572,2025-06-14,utilities,114.28
a215,2025-08-29,travel,3699.52
t1504,2025-04-08,food,24.85
t8048,2025-05-15,other,66.87
a35,2025-03-16,other,1604.63
t7597,2025-10-02,utilities,160.73
t3440,2025-02-08,utilities,148.23
t1893,2025-05-21,food,17.76
t11564,2025-02-03,other,50.12
t11349,2025-05-08,gas,81.29
t10999,2025-06-21,utilities,147.77
t5256,2025-03-01,retail,97.99
t1956,2025-07-09,food,4.69
t11302,2025-05-17,utilities,60.54
t5168,2025-02-02,utilities,208.18
t4815,2025-05-15,travel,573.12
t3576,2025-04-28,utilities,151.9
t6461,2025-08-04,gas,39.19
t1506,2025-07-14,entertainment,83.38
t8471,2025-09-11,gas,69.58
t671,2025-03-28,food,31.46
t6492,2025-03-24,gas,22.32
t7049,2025-08-09,food,29.95
t9836,2025-10-07,gas,52.13
t10681,2025-08-15,entertainment,82.98
t1086,2025-06-22,food,30.7
t898,2025-02-07,entertainment,62.3
t3307,2025-03-05,entertainment,80.65
t11652,2025-07-04,travel,220.5
t6240,2025-03-31,other,81.68
t2667,2025-05-19,travel,600.6
t7647,2025-02-12,food,33.97
t3194,2025-06-23,gas,33.5
t2891,2025-01-10,other,64.44
t6004,2025-04-06,gas,53.97
t7740,2025-02-20,travel,260.75
t9862,2025-04-06,retail,121.9
t4740,2025-08-15,food,27.08
t2622,2025-03-22,entertainment,74.12
t8691,2025-02-16,other,52.23
t6203,2025-06-21,entertainment,97.75
t9267,2025-08-20,gas,91.06
t9531,2025-01-13,utilities,75.5
t8405,2025-04-25,food,41.79
t5814,2025-05-19,other,109.07
t3,2025-08-04,other,82.13
t5971,2025-01-26,food,26.52
t2371,2025-04-19,food,26.18
t3805,2025-09-01,retail,116.93
t1770,2025-04-09,other,90.28
t10194,2025-06-06,entertainment,115.36
t8442,2025-08-23,gas,60.71
t6080,2025-08-09,food,29.88
t532,2025-10-22,retail,163.56
t10339,2025-06-14,food,16.56
t10375,2025-09-20,food,36.23
t6477,2025-06-13,retail,92.75
t6978,2025-07-23,other,139.28
t10693,2025-04-01,food,31.7
t10945,2025-07-04,food,31.41
t3121,2025-01-11,retail,32.83
t10815,2025-02-28,gas,54.72
t6260,2025-07-16,retail,42.8
t732,2025-04-08,utilities,111.57
t3407,2025-04-18,food,40.98
t2340,2025-02-04,entertainment,80.58
t5992,2025-09-10,food,18.53
t6329,2025-03-13,food,33.82
t2799,2025-06-06,entertainment,36.09
t8325,2025-03-08,entertainment,98.67
t2566,2025-04-15,entertainment,50.36
t2582,2025-04-02,other,104.12
t9806,2025-01-27,food,25.77
t8905,2025-08-28,retail,146.81
t10184,2025-08-15,food,25.28
t8773,2025-07-14,gas,31.34
t384,2025-02-05,other,109.63
t10760,2025-04-03,retail,153.67
t11360,2025-08-20,travel,197.4
t1256,2025-02-26,food,16.01
t2105,2025-04-24,food,28.62
t11246,2025-05-26,gas,45.92
t9958,2025-08-15,entertainment,45.21
t8571,2025-09-03,entertainment,95.26
t11259,2025-04-09,other,7.77
t4995,2025-06-22,food,26.65
t10753,2025-05-30,food,23.29
t8994,2025-01-22,food,46.18
t5058,2025-05-09,utilities,184.6
t659,2025-04-28,entertainment,97.33
t4435,2025-02-16,retail,109.0
t3485,2025-09-16,utilities,85.5
t11390,2025-08-19,food,32.32
t5319,2025-04-28,retail,146.17
t3817,2025-03-22,food,12.35
t6774,2025-06-25,retail,159.08
t8237,2025-09-30,food,47.45
t10677,2025-06-15,food,29.89
t2547,2025-06-28,retail,8.65
t8035,2025-03-30,gas,63.17
t6480,2025-01-12,gas,54.9
t1622,2025-02-23,food,24.23
t11305,2025-04-26,food,17.76
t7261,2025-07-23,retail,81.58
t3905,2025-07-02,food,35.15
t1848,2025-02-02,retail,72.82
t10676,2025-08-06,food,19.4
t1097,2025-09-02,utilities,148.01
t6812,2025-03-05,travel,421.37
t8658,2025-03-04,utilities,119.41
t11041,2025-07-10,entertainment,32.94
t11695,2025-02-12,utilities,181.1
t5500,2025-06-01,retail,11.43
t11093,2025-10-15,retail,95.45
t2464,2025-06-10,utilities,78.11
t10598,2025-01-01,retail,118.27
t3701,2025-04-23,gas,40.62
t6685,2025-09-25,gas,49.94
t9177,2025-01-02,entertainment,71.03
a30,2025-10-22,entertainment,596.47
t1789,2025-09-15,retail,116.63
t251,2025-08-10,entertainment,42.82
t7705,2025-01-25,other,40.21
t6315,2025-03-01,food,27.17
t10983,2025-02-20,entertainment,89.72
t3646,2025-05-27,food,29.89
t1777,2025-09-18,retail,98.71
t193,2025-07-04,utilities,138.34
t821,2025-02-08,travel,162.24
t11553,2025-04-08,gas,62.7
t8230,2025-03-20,gas,23.99
t9217,2025-03-24,retail,56.69
t10312,2025-01-02,retail,75.87
t8891,2025-03-13,utilities,215.77
t4401,2025-01-29,gas,96.95
t9116,2025-02-18,retail,84.58
t5389,2025-08-23,food,15.81
t4167,2025-05-27,food,21.89
t9430,2025-01-24,other,78.7
t11226,2025-07-07,food,18.13
t4952,2025-05-17,gas,40.42
t2688,2025-07-16,retail,157.45
t4391,2025-02-03,food,36.3
t11740,2025-05-26,entertainment,73.78
t3389,2025-09-29,retail,46.8
t4928,2025-01-29,food,22.74
t9083,2025-08-19,retail,164.76
t5553,2025-08-19,gas,72.11
t2608,2025-05-24,food,26.17
t9382,2025-10-05,retail,129.26
t239,2025-07-14,entertainment,32.64
t4016,2025-09-21,food,21.42
t11729,2025-10-03,retail,137.24
t2978,2025-07-29,utilities,132.91
t8226,2025-06-17,entertainment,36.8
t10796,2025-02-28,gas,38.29
t9545,2025-05-23,other,59.37
a126,2025-01-07,utilities,1059.28
t5474,2025-03-20,entertainment,9.29
t946,2025-08-17,other,107.75
t9426,2025-02-17,gas,34.3
t9512,2025-08-31,food,26.75
t5098,2025-03-21,utilities,140.88
t8690,2025-06-08,food,19.83
t6056,2025-01-28,utilities,119.38
t6474,2025-01-07,retail,85.32
t8969,2025-10-25,retail,34.61
t8290,2025-06-24,food,39.14
t3553,2025-03-23,food,26.48
a202,2025-04-02,gas,1041.95
t3361,2025-05-17,food,32.18
t7343,2025-02-17,gas,67.61
t10644,2025-03-12,other,54.6
t5629,2025-10-24,entertainment,54.43
t2411,2025-02-21,travel,637.37
t7752,2025-08-11,retail,125.49
t5784,2025-06-06,entertainment,114.34
t4508,2025-01-20,travel,585.46
t10138,2025-09-20,retail,88.66
t3983,2025-05-28,other,99.35
t8296,2025-01-19,food,29.61
t147,2025-10-16,gas,52.33
t8212,2025-10-25,food,27.96
t6902,2025-02-20,food,33.66
t8865,2025-05-07,other,104.69
t2295,2025-09-01,food,11.76
t8285,2025-09-11,retail,61.16
t2254,2025-04-22,food,17.2
t7179,2025-05-06,retail,74.8
t3612,2025-09-01,gas,39.9
t5354,2025-09-13,gas,41.65
t1737,2025-08-21,food,24.28
t8342,2025-02-26,utilities,127.89
t9499,2025-06-01,retail,56.2
t115,2025-08-29,food,35.08
a190,2025-06-01,food,431.1
t6127,2025-02-28,utilities,126.77
t8182,2025-10-04,entertainment,136.28
t11367,2025-10-15,food,14.97
t9960,2025-04-20,entertainment,75.25
t499,2025-01-26,gas,44.91
t7082,2025-10-16,food,12.1
t6560,2025-02-17,retail,99.06
t6379,2025-05-01,retail,129.81
t4734,2025-05-10,retail,93.86
t721,2025-10-06,retail,119.1
t7582,2025-09-13,gas,63.77
t4385,2025-07-02,retail,78.56
t10608,2025-06-26,food,30.56
t8238,2025-07-09,other,104.25
t5726,2025-01-25,retail,22.15
t3090,2025-07-10,entertainment,115.81
t9210,2025-04-20,travel,873.66
t9232,2025-08-04,food,33.47
t485,2025-05-23,retail,92.81
t4546,2025-04-13,food,33.57
t597,2025-06-29,retail,37.21
t10899,2025-02-15,retail,129.38
t8485,2025-02-10,food,12.55
t8867,2025-08-19,entertainment,73.23
t5165,2025-09-08,utilities,117.19
t10964,2025-04-17,other,67.62
t1648,2025-06-24,food,28.77
t4591,2025-10-23,entertainment,130.32
t7540,2025-08-04,retail,84.87
t9981,2025-06-11,entertainment,53.37
t6816,2025-04-06,entertainment,96.78
t2701,2025-01-08,food,11.14
t9356,2025-06-03,gas,49.14
t1701,2025-09-28,food,46.13
t10721,2025-08-06,food,23.2
t5405,2025-10-03,food,28.54
t11340,2025-09-11,food,44.03
t2774,2025-08-11,other,27.53
t2943,2025-06-12,food,14.36
t6969,2025-02-14,food,21.04
t6558,2025-04-18,food,24.78
t8432,2025-07-23,gas,46.96
t6220,2025-10-20,gas,55.3
t2513,2025-05-04,travel,839.31
t87,2025-02-09,gas,49.27
t7594,2025-02-13,entertainment,25.59
t2309,2025-04-01,gas,39.69
t2678,2025-03-15,food,37.73
t9839,2025-08-09,entertainment,88.19
t9815,2025-02-17,other,61.01
t10497,2025-03-19,utilities,103.71
t2595,2025-08-29,entertainment,50.24
t11373,2025-05-08,food,15.43
t9714,2025-10-04,entertainment,123.46
t1030,2025-05-03,other,94.91
t137,2025-06-06,retail,73.12
t6973,2025-04-24,retail,102.02
t1237,2025-08-29,food,31.34
t7025,2025-06-08,other,103.83
t6241,2025-10-20,retail,110.46
t8522,2025-10-24,entertainment,47.69
t2855,2025-01-15,gas,50.41
t4410,2025-03-14,gas,69.68
t7530,2025-04-01,food,42.16
t1201,2025-04-24,gas,60.33
t6122,2025-05-21,utilities,170.74
t4718,2025-09-01,gas,29.78
t11417,2025-10-06,food,25.05
t7557,2025-05-25,gas,20.06
t8826,2025-08-14,food,29.66
t567,2025-09-16,food,30.78
t9254,2025-10-17,retail,129.67
t5934,2025-07-01,food,18.32
t5431,2025-09-09,food,40.4
t5869,2025-03-21,entertainment,44.08
t6297,2025-05-24,other,49.9
t3928,2025-09-15,food,24.95
t6196,2025-08-24,retail,85.06
t8460,2025-09-15,gas,37.04
t9458,2025-10-25,gas,20.42
t10588,2025-09-02,food,28.42
t8808,2025-02-04,retail,190.94
t9566,2025-01-17,other,43.01
t3607,2025-03-01,retail,97.4
t10687,2025-06-28,food,26.53
t9913,2025-05-15,utilities,98.79
t2331,2025-06-13,food,10.02
t3516,2025-01-21,retail,87.51
t2188,2025-02-22,food,24.03
t196,2025-04-19,retail,173.08
t9252,2025-10-15,entertainment,77.72
t8197,2025-04-19,utilities,71.75
t5060,2025-04-08,retail,97.53
t803,2025-08-18,retail,113.1
t7763,2025-07-16,food,15.37
t5716,2025-02-07,gas,72.87
t10289,2025-03-09,travel,492.31
t2669,2025-04-29,retail,71.5
t8355,2025-09-15,food,32.84
t6599,2025-05-20,utilities,183.88
t242,2025-08-09,entertainment,53.34
t2069,2025-05-29,gas,73.82
t9542,2025-09-20,utilities,138.99
t8273,2025-09-18,retail,44.1
t10495,2025-04-23,travel,361.57
t645,2025-06-19,food,17.39
t11247,2025-01-30,food,6.73
t5104,2025-07-26,gas,96.3
t5461,2025-03-16,retail,180.34
t7206,2025-04-17,entertainment,83.02
t1638,2025-09-30,entertainment,64.52
t7553,2025-05-23,food,33.55
t121,2025-05-11,food,23.06
t5874,2025-05-13,travel,548.42
t2982,2025-02-20,food,15.12
t5070,2025-05-29,food,34.82
t3075,2025-05-17,food,4.0
t10704,2025-08-09,retail,208.11
t7297,2025-10-19,retail,152.07
t3279,2025-04-27,gas,30.81
t7132,2025-09-24,entertainment,96.96
t8004,2025-07-27,food,22.07
t2136,2025-08-22,food,34.86
t9741,2025-07-30,retail,88.54
t4971,2025-05-14,retail,101.61
t9251,2025-09-09,gas,66.13
t135,2025-10-26,retail,135.28
t4352,2025-02-11,utilities,79.16
t7382,2025-04-28,gas,49.03
t6916,2025-02-12,gas,58.01
t5325,2025-03-02,gas,57.56
t8404,2025-01-24,retail,118.12
t11569,2025-05-14,retail,114.2
a145,2025-05-29,retail,1998.59
t2560,2025-03-21,retail,152.06
t7830,2025-06-03,retail,102.34
t63,2025-04-07,utilities,135.86
t10059,2025-10-08,entertainment,43.48
t9552,2025-01-27,utilities,127.84
a179,2025-02-16,travel,1499.88
t1359,2025-09-19,retail,61.44
t8791,2025-04-04,food,18.95
t8702,2025-03-01,entertainment,37.52
t11329,2025-04-16,food,28.73
t3698,2025-05-21,retail,90.6
t2468,2025-05-26,gas,90.91
t680,2025-04-01,entertainment,20.59
t2042,2025-03-25,utilities,45.12
t742,2025-05-12,other,45.74
t5308,2025-03-05,food,39.18
t6267,2025-06-27,utilities,98.87
t8927,2025-02-27,other,81.04
t3642,2025-08-15,other,36.97
t445,2025-01-01,utilities,138.12
t9779,2025-06-26,food,27.43
t11169,2025-01-17,gas,43.34
t3259,2025-10-12,entertainment,39.42
t4664,2025-03-08,gas,56.32
t1874,2025-03-19,retail,84.92
t4745,2025-10-22,food,19.13
t2597,2025-07-18,food,26.41
t1718,2025-01-31,other,42.66
t2913,2025-06-22,food,21.98
t2844,2025-10-19,other,51.43
t4028,2025-06-18,gas,57.24
t5489,2025-03-03,gas,53.5
a23,2025-02-14,utilities,1679.21
t8025,2025-09-12,utilities,229.32
t7787,2025-06-13,gas,68.48
t4486,2025-04-16,gas,53.91
t2557,2025-08-31,retail,45.56
t11609,2025-06-24,entertainment,84.44
t6865,2025-03-20,food,39.39
t490,2025-02-10,travel,331.73
t494,2025-10-06,food,13.75
t691,2025-05-13,food,16.07
t10084,2025-05-16,food,26.65
t3822,2025-07-03,gas,40.53
t603,2025-02-20,travel,545.11
t1912,2025-07-19,utilities,149.0
t1015,2025-02-04,retail,148.67
t8514,2025-08-24,gas,24.52
t870,2025-01-18,retail,149.49
t1994,2025-01-08,food,19.33
t2435,2025-05-20,food,41.42
t3758,2025-06-14,entertainment,103.95
t6648,2025-03-14,utilities,161.26
t10209,2025-01-19,food,17.92
t2367,2025-02-11,food,22.88
t7611,2025-09-27,food,32.25
t5284,2025-01-13,food,22.72
t4371,2025-02-09,other,59.72
t2687,2025-06-23,retail,132.68
t1574,2025-05-10,food,14.46
t1362,2025-10-23,food,38.15
t8639,2025-06-27,food,21.67
t1527,2025-09-11,food,31.96
t1328,2025-06-26,entertainment,60.12
t1630,2025-06-05,gas,71.93
t11688,2025-09-12,travel,291.83
t1552,2025-04-26,gas,49.24
t8590,2025-09-15,retail,172.39
t11624,2025-03-14,other,40.72
t1338,2025-09-14,food,25.94
t3902,2025-02-25,utilities,67.68
t3011,2025-05-01,utilities,108.82
t5042,2025-01-08,other,33.05
t8782,2025-01-10,food,17.14
t5040,2025-08-08,gas,75.95
t2347,2025-07-13,food,38.62
t11134,2025-04-22,gas,31.24
t5486,2025-03-15,retail,5.0
t11453,2025-03-07,utilities,153.37
t5695,2025-02-19,retail,113.8
t5120,2025-02-23,food,10.86
t5167,2025-04-01,other,20.9
t1135,2025-09-08,food,24.1
t4018,2025-03-05,entertainment,62.33
t2425,2025-07-20,entertainment,59.5
t4139,2025-10-12,other,36.02
t860,2025-04-09,retail,66.57
t2963,2025-05-12,retail,64.28
t8090,2025-09-21,retail,88.44
t9294,2025-05-19,travel,463.16
t10267,2025-05-08,entertainment,70.49
t10172,2025-01-18,other,80.56
t1365,2025-01-15,food,17.91
t10599,2025-02-02,food,29.43
t1780,2025-02-03,gas,48.34
t8464,2025-07-12,other,91.32
t2102,2025-06-16,retail,73.37
t1819,2025-05-08,entertainment,63.85
